episode,timestep,reward
1512,9622,45.153
1513,9635,119.872
1514,9642,63.961
1515,9652,92.291
1516,9660,73.023
1517,9667,63.942
1518,9671,36.079
1519,9675,36.087
1520,9683,73.562
1521,9689,54.805
1522,9697,72.906
1523,9702,45.17
1524,9711,82.681
1525,9720,82.25
1526,9725,45.165
1527,9733,72.979
1528,9741,73.282
1529,9746,45.376
1530,9751,45.337
1531,9758,63.409
1532,9762,36.147
1533,9772,91.858
1534,9783,101.739
1535,9790,63.862
1536,9796,54.693
1537,9801,44.976
1538,9805,36.131
1539,9810,45.251
1540,9817,63.939
1541,9821,36.196
1542,9827,54.679
1543,9835,73.3
1544,9842,64.019
1545,9849,64.218
1546,9855,54.339
1547,9866,100.856
1548,9871,45.519
1549,9877,54.655
1550,9881,35.91
1551,9886,44.904
1552,9890,36.188
1553,9895,45.274
1554,9903,73.231
1555,9907,36.069
1556,9912,45.004
1557,9919,64.008
1558,9925,54.432
1559,9930,45.009
1560,9935,45.154
1561,9940,45.442
1562,9948,72.887
1563,9953,45.222
1564,9961,73.046
1565,9967,54.644
1566,9971,36.058
1567,9983,110.796
1568,9988,45.678
1569,9992,36.191
1570,9999,63.924
1571,10005,54.231
1572,10012,63.791
1573,10018,54.442
1574,10024,54.119
1575,10033,82.563
1576,10039,54.741
1577,10045,54.432
1578,10055,91.823
1579,10063,72.65
1580,10073,92.002
1581,10078,45.567
1582,10082,35.761
1583,10087,45.069
1584,10093,54.642
1585,10101,73.677
1586,10109,72.669
1587,10116,63.464
1588,10121,45.562
1589,10129,73.59
1590,10133,35.965
1591,10137,36.169
1592,10143,54.488
1593,10151,72.904
1594,10159,73.467
1595,10166,64.062
1596,10173,63.962
1597,10179,54.813
1598,10183,35.61
1599,10188,44.853
1600,10194,54.268
1601,10202,72.966
1602,10209,63.583
1603,10215,53.937
1604,10221,54.697
1605,10225,35.939
1606,10234,82.639
1607,10240,54.529
1608,10247,63.473
1609,10257,91.81
1610,10263,54.283
1611,10269,54.253
1612,10274,45.415
1613,10280,54.664
1614,10286,54.955
1615,10291,44.9
1616,10297,54.592
1617,10304,63.561
1618,10310,54.982
1619,10317,63.728
1620,10323,54.323
1621,10329,54.308
1622,10334,45.017
1623,10342,73.029
1624,10349,63.735
1625,10354,45.43
1626,10359,45.151
1627,10364,44.976
1628,10371,64.133
1629,10379,73.179
1630,10384,45.174
1631,10389,45.292
1632,10397,72.857
1633,10402,45.2
1634,10406,36.16
1635,10414,72.998
1636,10419,45.268
1637,10425,54.414
1638,10433,73.437
1639,10440,64.258
1640,10444,35.917
1641,10451,63.987
1642,10458,63.46
1643,10463,44.843
1644,10469,54.381
1645,10476,63.999
1646,10483,64.015
1647,10488,45.111
1648,10494,54.995
1649,10504,91.674
1650,10509,45.12
1651,10517,72.973
1652,10522,44.871
1653,10529,63.455
1654,10537,72.925
1655,10542,44.88
1656,10554,110.794
1657,10560,54.244
1658,10569,82.787
1659,10576,63.824
1660,10583,63.544
1661,10587,36.195
1662,10594,63.646
1663,10598,35.947
1664,10607,82.599
1665,10613,54.529
1666,10619,54.195
1667,10623,36.037
1668,10628,45.165
1669,10634,54.587
1670,10639,45.07
1671,10645,54.37
1672,10650,44.949
1673,10655,45.468
1674,10662,63.595
1675,10671,82.601
1676,10678,63.313
1677,10683,45.654
1678,10688,45.569
1679,10692,36.102
1680,10698,54.531
1681,10704,54.648
1682,10710,54.485
1683,10717,63.897
1684,10723,54.604
1685,10728,45.462
1686,10732,36.006
1687,10738,54.645
1688,10744,54.406
1689,10753,82.679
1690,10760,63.568
1691,10765,45.282
1692,10772,63.298
1693,10779,63.476
1694,10786,63.967
1695,10792,54.166
1696,10796,36.16
1697,10802,54.266
1698,10810,73.2
1699,10815,44.851
1700,10819,35.813
1701,10824,44.738
1702,10832,73.164
1703,10838,54.182
1704,10844,54.488
1705,10852,73.103
1706,10856,36.203
1707,10863,63.426
1708,10869,54.257
1709,10873,36.289
1710,10879,54.416
1711,10885,54.684
1712,10892,64.041
1713,10897,45.599
1714,10908,101.472
1715,10917,82.32
1716,10923,54.263
1717,10928,45.286
1718,10934,54.23
1719,10939,45.125
1720,10946,63.433
1721,10951,45.251
1722,10962,101.263
1723,10968,54.194
1724,10977,82.333
1725,10984,63.982
1726,10989,45.537
1727,10996,63.841
1728,11000,35.976
1729,11004,36.22
1730,11008,35.927
1731,11015,63.911
1732,11022,63.205
1733,11027,44.976
1734,11033,54.867
1735,11038,45.626
1736,11045,64.384
1737,11051,54.3
1738,11055,36.082
1739,11061,54.654
1740,11070,82.305
1741,11075,45.282
1742,11079,36.168
1743,11085,54.485
1744,11090,45.197
1745,11097,63.971
1746,11105,72.984
1747,11109,35.934
1748,11116,63.939
1749,11122,54.612
1750,11129,63.637
1751,11133,35.93
1752,11139,54.281
1753,11144,45.099
1754,11149,45.403
1755,11154,45.376
1756,11158,35.889
1757,11163,45.291
1758,11169,54.506
1759,11174,44.925
1760,11178,36.081
1761,11190,110.701
1762,11195,45.53
1763,11200,45.143
1764,11207,64.223
1765,11213,54.753
1766,11218,45.316
1767,11225,63.974
1768,11230,45.068
1769,11234,36.062
1770,11239,45.247
1771,11243,35.67
1772,11249,54.9
1773,11254,44.904
1774,11264,91.892
1775,11274,91.517
1776,11279,45.484
1777,11285,54.926
1778,11291,54.493
1779,11298,63.854
1780,11305,63.804
1781,11313,72.707
1782,11319,54.501
1783,11326,63.917
1784,11330,35.543
1785,11335,44.486
1786,11343,73.22
1787,11347,35.564
1788,11353,54.476
1789,11359,54.372
1790,11366,63.583
1791,11372,54.346
1792,11378,54.449
1793,11386,73.482
1794,11392,54.413
1795,11401,82.757
1796,11407,54.168
1797,11413,54.274
1798,11417,35.968
1799,11425,73.27
1800,11433,73.446
1801,11440,63.422
1802,11446,54.44
1803,11451,45.117
1804,11455,36.241
1805,11461,54.802
1806,11465,35.956
1807,11473,73.046
1808,11480,64.389
1809,11484,35.828
1810,11496,110.572
1811,11505,82.642
1812,11509,35.805
1813,11514,44.861
1814,11519,45.506
1815,11523,35.821
1816,11529,54.778
1817,11535,54.511
1818,11544,83.111
1819,11550,54.58
1820,11556,54.349
1821,11565,82.847
1822,11571,54.404
1823,11575,35.842
1824,11580,44.828
1825,11590,91.805
1826,11594,35.719
1827,11598,35.838
1828,11603,45.3
1829,11610,64.176
1830,11614,35.838
1831,11618,35.987
1832,11622,35.739
1833,11628,54.747
1834,11637,82.313
1835,11644,64.003
1836,11654,91.806
1837,11661,64.325
1838,11668,63.505
1839,11672,36.048
1840,11678,54.561
1841,11683,45.114
1842,11690,63.722
1843,11702,110.129
1844,11709,63.947
1845,11719,92.228
1846,11723,35.743
1847,11728,45.081
1848,11735,63.856
1849,11739,35.792
1850,11747,72.679
1851,11753,53.883
1852,11758,45.239
1853,11762,35.977
1854,11767,45.364
1855,11771,36.038
1856,11776,45.243
1857,11780,36.234
1858,11784,36.135
1859,11789,45.16
1860,11799,91.761
1861,11803,35.867
1862,11807,35.849
1863,11814,63.963
1864,11819,45.078
1865,11825,54.527
1866,11830,45.101
1867,11837,64.273
1868,11846,82.102
1869,11851,45.347
1870,11860,82.093
1871,11867,63.533
1872,11874,63.984
1873,11879,45.346
1874,11885,54.278
1875,11890,45.068
1876,11896,54.581
1877,11904,73.137
1878,11911,63.555
1879,11918,63.285
1880,11922,36.2
1881,11926,36.004
1882,11931,45.013
1883,11940,82.587
1884,11946,54.678
1885,11952,53.963
1886,11960,73.083
1887,11966,54.235
1888,11972,54.736
1889,11976,36.229
1890,11984,73.218
1891,11992,73.454
1892,11998,54.276
1893,12002,36.076
1894,12013,100.569
1895,12017,35.965
1896,12025,72.938
1897,12032,64.032
1898,12038,54.766
1899,12045,63.741
1900,12050,45.353
1901,12059,82.734
1902,12070,101.416
1903,12074,36.154
1904,12083,80.83
1905,12088,44.988
1906,12094,54.511
1907,12099,44.775
1908,12103,36.125
1909,12107,36.144
1910,12115,73.469
1911,12119,36.146
1912,12127,73.063
1913,12133,54.399
1914,12140,63.442
1915,12145,45.308
1916,12150,45.176
1917,12154,36.097
1918,12160,54.673
1919,12164,35.893
1920,12168,36.044
1921,12175,64.009
1922,12181,54.29
1923,12185,36.193
1924,12190,44.973
1925,12201,100.444
1926,12207,54.281
1927,12212,45.141
1928,12221,82.277
1929,12225,36.106
1930,12232,63.808
1931,12238,54.229
1932,12246,73.319
1933,12250,36.295
1934,12255,45.052
1935,12260,45.219
1936,12267,64.001
1937,12272,45.172
1938,12278,54.61
1939,12284,54.633
1940,12288,35.603
1941,12293,45.234
1942,12299,54.475
1943,12309,91.972
1944,12322,119.779
1945,12330,73.295
1946,12337,64.108
1947,12343,54.476
1948,12353,91.715
1949,12357,35.754
1950,12363,54.523
1951,12368,45.621
1952,12374,54.536
1953,12379,44.854
1954,12386,64.104
1955,12392,54.4
1956,12400,72.796
1957,12408,73.498
1958,12413,45.248
1959,12417,36.082
1960,12427,91.717
1961,12434,63.888
1962,12440,54.538
1963,12447,63.808
1964,12451,36.214
1965,12457,54.31
1966,12462,45.291
1967,12467,45.021
1968,12472,45.183
1969,12476,36.128
1970,12482,54.788
1971,12495,119.81
1972,12500,45.254
1973,12507,63.529
1974,12515,73.478
1975,12524,82.133
1976,12529,45.319
1977,12534,45.464
1978,12538,35.924
1979,12545,63.774
1980,12550,45.131
1981,12555,45.055
1982,12559,35.859
1983,12563,35.73
1984,12568,45.19
1985,12577,82.209
1986,12585,73.322
1987,12592,63.911
1988,12598,53.942
1989,12604,54.691
1990,12612,73.293
1991,12618,54.208
1992,12624,54.202
1993,12631,64.26
1994,12636,44.861
1995,12641,45.576
1996,12648,63.471
1997,12656,72.747
1998,12665,83.072
1999,12672,64.073
2000,12679,63.694
2001,12685,54.52
2002,12689,36.103
2003,12694,45.551
2004,12698,35.805
2005,12708,91.607
2006,12714,54.558
2007,12719,45.264
2008,12726,63.754
2009,12735,82.892
2010,12740,45.392
2011,12745,45.126
2012,12750,45.215
2013,12756,54.611
2014,12762,54.947
2015,12767,45.247
2016,12772,45.203
2017,12777,45.041
2018,12782,45.506
2019,12787,45.48
2020,12792,45.273
2021,12797,45.008
2022,12802,45.365
2023,12812,91.837
2024,12819,63.625
2025,12825,54.59
2026,12830,44.85
2027,12837,64.059
2028,12841,36.127
2029,12847,54.291
2030,12851,35.935
2031,12860,82.061
2032,12866,54.108
2033,12874,72.988
2034,12885,101.439
2035,12892,63.848
2036,12898,54.68
2037,12905,63.838
2038,12920,137.948
2039,12925,45.108
2040,12931,54.268
2041,12936,44.801
2042,12942,54.088
2043,12950,73.207
2044,12955,45.367
2045,12959,36.367
2046,12968,82.148
2047,12973,45.005
2048,12983,92.346
2049,12990,63.96
2050,12994,36.069
2051,13001,63.891
2052,13005,36.036
2053,13010,45.535
2054,13014,35.849
2055,13018,35.779
2056,13023,45.347
2057,13030,63.82
2058,13038,73.417
2059,13048,91.569
2060,13055,63.453
2061,13063,72.717
2062,13069,54.615
2063,13073,35.771
2064,13078,45.357
2065,13081,26.948
2066,13086,44.742
2067,13090,36.129
2068,13097,63.6
2069,13103,54.826
2070,13110,63.783
2071,13117,63.675
2072,13124,63.251
2073,13135,101.502
2074,13143,73.33
2075,13149,54.736
2076,13153,35.471
2077,13161,73.339
2078,13165,35.941
2079,13171,54.245
2080,13181,91.422
2081,13189,73.042
2082,13197,73.115
2083,13203,54.468
2084,13208,45.493
2085,13215,63.829
2086,13225,91.265
2087,13229,36.12
2088,13239,91.818
2089,13243,36.032
2090,13247,36.23
2091,13252,45.311
2092,13259,63.659
2093,13269,91.903
2094,13274,45.144
2095,13282,72.783
2096,13286,36.135
2097,13291,45.425
2098,13297,54.862
2099,13301,35.815
2100,13306,45.318
2101,13312,54.4
2102,13316,35.633
2103,13322,54.548
2104,13329,63.943
2105,13337,73.274
2106,13348,101.723
2107,13353,45.065
2108,13358,45.481
2109,13363,45.38
2110,13373,92.118
2111,13381,73.5
2112,13388,64.085
2113,13393,45.471
2114,13397,35.891
2115,13405,72.84
2116,13413,73.51
2117,13419,54.204
2118,13423,36.342
2119,13428,45.426
2120,13432,36.114
2121,13440,73.518
2122,13445,45.115
2123,13450,44.806
2124,13456,54.085
2125,13462,54.808
2126,13467,44.668
2127,13474,63.668
2128,13481,63.976
2129,13485,35.921
2130,13495,91.764
2131,13501,54.911
2132,13505,36.037
2133,13516,101.729
2134,13521,45.012
2135,13526,44.898
2136,13531,45.291
2137,13535,35.956
2138,13541,54.842
2139,13548,64.135
2140,13555,64.021
2141,13559,35.736
2142,13570,101.206
2143,13575,45.15
2144,13581,54.373
2145,13587,54.535
2146,13594,63.794
2147,13600,54.012
2148,13606,54.271
2149,13615,82.655
2150,13621,54.514
2151,13627,54.164
2152,13632,45.366
2153,13639,63.945
2154,13647,73.185
2155,13652,45.38
2156,13656,35.704
2157,13660,36.235
2158,13665,45.649
2159,13670,45.137
2160,13676,54.115
2161,13684,73.454
2162,13689,45.142
2163,13695,54.039
2164,13701,54.636
2165,13706,44.997
2166,13711,44.934
2167,13717,54.194
2168,13723,54.373
2169,13731,72.887
2170,13739,73.041
2171,13743,35.71
2172,13749,54.231
2173,13754,45.312
2174,13760,54.696
2175,13766,54.155
2176,13772,54.705
2177,13778,54.743
2178,13783,45.28
2179,13791,73.552
2180,13800,82.813
2181,13805,45.187
2182,13811,54.832
2183,13816,44.967
2184,13821,44.944
2185,13828,63.677
2186,13838,91.456
2187,13843,44.962
2188,13849,54.742
2189,13853,36.103
2190,13866,119.462
2191,13871,45.505
2192,13878,63.731
2193,13884,54.38
2194,13889,44.9
2195,13903,128.711
2196,13909,54.578
2197,13917,73.618
2198,13925,73.646
2199,13930,45.121
2200,13935,44.903
2201,13941,54.363
2202,13945,35.851
2203,13953,73.132
2204,13958,45.576
2205,13964,54.874
2206,13969,45.211
2207,13976,63.31
2208,13982,54.585
2209,13988,54.748
2210,13993,44.922
2211,13999,54.251
2212,14005,54.595
2213,14013,73.186
2214,14017,36.021
2215,14023,54.687
2216,14028,45.494
2217,14033,45.268
2218,14039,54.665
2219,14043,35.97
2220,14049,54.476
2221,14056,63.743
2222,14069,119.989
2223,14076,63.73
2224,14087,101.05
2225,14092,45.401
2226,14098,55.019
2227,14102,35.782
2228,14107,45.079
2229,14116,82.552
2230,14120,36.169
2231,14126,54.151
2232,14132,53.913
2233,14137,45.237
2234,14142,45.544
2235,14154,110.67
2236,14160,54.327
2237,14165,45.431
2238,14170,45.122
2239,14176,54.191
2240,14184,73.311
2241,14190,54.372
2242,14194,36.023
2243,14202,73.277
2244,14207,45.406
2245,14215,73.108
2246,14220,45.276
2247,14225,44.681
2248,14232,63.63
2249,14241,82.083
2250,14246,44.97
2251,14254,72.784
2252,14258,36.045
2253,14272,129.292
2254,14277,45.148
2255,14284,63.53
2256,14290,54.895
2257,14294,36.114
2258,14298,35.851
2259,14304,54.76
2260,14311,64.043
2261,14318,63.908
2262,14322,36.089
2263,14326,35.927
2264,14331,45.318
2265,14336,45.425
2266,14341,45.113
2267,14347,54.461
2268,14352,45.417
2269,14359,63.722
2270,14366,63.542
2271,14370,36.044
2272,14382,109.838
2273,14387,45.033
2274,14392,45.392
2275,14402,91.507
2276,14406,36.223
2277,14413,63.894
2278,14417,35.852
2279,14424,63.779
2280,14429,45.097
2281,14437,73.317
2282,14444,63.442
2283,14450,54.423
2284,14457,63.692
2285,14464,64.276
2286,14469,45.384
2287,14474,45.164
2288,14490,147.65
2289,14495,44.909
2290,14505,91.776
2291,14512,64.117
2292,14518,54.151
2293,14522,36.112
2294,14532,92.426
2295,14536,36.137
2296,14541,45.164
2297,14547,54.463
2298,14554,63.567
2299,14559,44.861
2300,14570,101.324
2301,14578,72.774
2302,14583,45.296
2303,14589,54.853
2304,14595,54.257
2305,14600,45.515
2306,14606,54.529
2307,14614,73.216
2308,14620,54.863
2309,14626,54.356
2310,14632,54.463
2311,14638,54.213
2312,14644,54.626
2313,14652,73.28
2314,14658,54.354
2315,14666,72.977
2316,14670,36.123
2317,14676,54.709
2318,14682,54.301
2319,14687,45.115
2320,14693,54.429
2321,14697,35.7
2322,14704,64.238
2323,14710,53.974
2324,14716,54.769
2325,14721,45.276
2326,14729,73.211
2327,14733,36.123
2328,14738,45.09
2329,14743,45.037
2330,14750,63.327
2331,14755,45.339
2332,14763,72.957
2333,14772,82.609
2334,14776,36.115
2335,14782,54.602
2336,14787,45.197
2337,14791,35.613
2338,14799,72.679
2339,14803,36.171
2340,14812,82.195
2341,14820,73.327
2342,14826,54.222
2343,14832,54.297
2344,14835,26.856
2345,14841,54.687
2346,14850,82.571
2347,14854,35.537
2348,14864,91.565
2349,14872,72.913
2350,14879,63.957
2351,14885,54.304
2352,14890,44.945
2353,14895,44.812
2354,14899,36.002
2355,14905,54.763
2356,14910,44.997
2357,14917,64.341
2358,14924,64.143
2359,14930,54.091
2360,14937,63.528
2361,14943,54.236
2362,14951,73.02
2363,14956,45.228
2364,14962,54.672
2365,14969,64.106
2366,14977,73.145
2367,14983,54.389
2368,14987,36.171
2369,14994,63.472
2370,14999,45.39
2371,15003,36.053
2372,15011,73.128
2373,15018,63.774
2374,15027,82.513
2375,15033,54.565
2376,15039,54.55
2377,15046,64.128
2378,15054,73.062
2379,15058,35.842
2380,15063,44.848
2381,15067,36.064
2382,15072,45.366
2383,15078,54.509
2384,15088,91.802
2385,15093,45.22
2386,15101,73.048
2387,15106,45.139
2388,15113,63.486
2389,15119,54.129
2390,15125,54.612
2391,15129,36.018
2392,15136,64.262
2393,15143,63.502
2394,15150,64.064
2395,15161,101.065
2396,15166,45.35
2397,15172,54.746
2398,15178,54.3
2399,15187,82.205
2400,15194,64.137
2401,15200,54.258
2402,15207,64.192
2403,15211,36.262
2404,15217,54.604
2405,15222,45.466
2406,15228,54.628
2407,15233,45.586
2408,15239,54.435
2409,15243,35.871
2410,15249,54.077
2411,15256,63.553
2412,15263,64.113
2413,15268,45.389
2414,15275,63.727
2415,15279,36.156
2416,15285,54.496
2417,15292,63.584
2418,15299,63.775
2419,15304,44.988
2420,15311,63.533
2421,15317,54.554
2422,15321,36.143
2423,15327,54.811
2424,15332,45.168
2425,15338,54.249
2426,15342,35.609
2427,15347,44.996
2428,15352,45.012
2429,15356,36.041
2430,15368,111.011
2431,15373,45.426
2432,15379,54.414
2433,15386,64.005
2434,15393,63.724
2435,15399,53.909
2436,15403,35.844
2437,15410,63.453
2438,15418,73.045
2439,15423,45.453
2440,15429,54.691
2441,15434,45.295
2442,15443,82.443
2443,15448,44.939
2444,15452,36.15
2445,15461,82.705
2446,15466,44.701
2447,15473,63.612
2448,15478,45.46
2449,15485,63.958
2450,15492,63.512
2451,15497,45.165
2452,15506,82.105
2453,15511,45.287
2454,15517,54.79
2455,15522,45.046
2456,15531,82.693
2457,15538,63.822
2458,15548,91.582
2459,15554,54.589
2460,15560,54.811
2461,15569,82.683
2462,15573,35.84
2463,15578,44.907
2464,15585,64.039
2465,15590,45.342
2466,15596,54.512
2467,15603,63.923
2468,15610,63.255
2469,15617,63.565
2470,15621,36.041
2471,15627,54.256
2472,15632,45.465
2473,15638,54.324
2474,15645,63.933
2475,15651,54.357
2476,15659,73.009
2477,15665,54.413
2478,15672,63.89
2479,15676,35.894
2480,15683,63.547
2481,15697,129.079
2482,15703,53.966
2483,15707,35.63
2484,15712,45.42
2485,15719,64.008
2486,15724,45.497
2487,15728,36.027
2488,15738,91.644
2489,15742,36.256
2490,15750,73.156
2491,15756,54.713
2492,15765,82.93
2493,15772,64.068
2494,15776,35.904
2495,15785,82.461
2496,15790,45.508
2497,15796,54.641
2498,15802,54.922
2499,15809,63.802
2500,15814,44.935
2501,15821,64.267
2502,15825,36.056
2503,15837,110.398
2504,15842,45.352
2505,15847,45.415
2506,15856,82.216
2507,15861,45.61
2508,15870,82.116
2509,15875,45.153
2510,15885,92.098
2511,15892,63.83
2512,15899,63.863
2513,15906,63.839
2514,15910,36.371
2515,15918,73.324
2516,15925,63.756
2517,15931,54.516
2518,15935,36.069
2519,15941,54.208
2520,15946,45.188
2521,15951,45.325
2522,15956,45.14
2523,15961,45.183
2524,15965,36.134
2525,15969,36.133
2526,15973,36.095
2527,15981,73.188
2528,15987,54.154
2529,15991,35.876
2530,15996,45.239
2531,16003,64.089
2532,16007,36.064
2533,16011,35.781
2534,16017,54.523
2535,16023,54.565
2536,16032,82.26
2537,16037,45.214
2538,16043,54.163
2539,16049,54.288
2540,16059,91.649
2541,16065,54.138
2542,16069,35.945
2543,16073,35.965
2544,16078,45.503
2545,16085,63.869
2546,16091,54.337
2547,16099,72.895
2548,16104,45.137
2549,16111,63.826
2550,16119,72.899
2551,16124,45.212
2552,16128,36.202
2553,16134,54.36
2554,16142,73.488
2555,16148,54.78
2556,16153,44.958
2557,16158,45.474
2558,16164,54.537
2559,16171,63.882
2560,16178,63.848
2561,16185,63.439
2562,16189,35.894
2563,16196,64.222
2564,16202,54.656
2565,16208,54.561
2566,16212,36.195
2567,16217,45.39
2568,16221,35.817
2569,16228,63.635
2570,16236,73.032
2571,16243,64.035
2572,16249,54.536
2573,16253,36.26
2574,16257,36.271
2575,16263,54.926
2576,16272,82.166
2577,16278,54.231
2578,16286,73.187
2579,16293,63.54
2580,16297,35.989
2581,16305,73.394
2582,16311,54.267
2583,16316,45.386
2584,16322,54.34
2585,16335,120.325
2586,16343,72.928
2587,16348,44.926
2588,16353,45.461
2589,16358,45.398
2590,16362,35.832
2591,16366,36.066
2592,16371,44.965
2593,16381,92.017
2594,16386,45.229
2595,16391,45.105
2596,16395,36.222
2597,16399,35.746
2598,16404,44.948
2599,16414,91.446
2600,16419,44.811
2601,16425,54.504
2602,16432,63.677
2603,16440,73.338
2604,16448,73.34
2605,16457,82.72
2606,16463,54.286
2607,16472,82.001
2608,16477,44.927
2609,16482,45.121
2610,16489,64.075
2611,16495,54.536
2612,16499,36.201
2613,16503,35.962
2614,16512,82.95
2615,16517,45.11
2616,16522,45.04
2617,16527,45.468
2618,16540,119.951
2619,16548,73.437
2620,16553,45.556
2621,16560,64.199
2622,16568,73.051
2623,16575,63.6
2624,16584,82.39
2625,16590,54.431
2626,16594,36.303
2627,16598,36.089
2628,16607,82.196
2629,16613,54.795
2630,16626,120.018
2631,16630,35.719
2632,16635,45.608
2633,16642,63.792
2634,16646,36.059
2635,16651,45.492
2636,16659,73.521
2637,16666,63.62
2638,16670,36.344
2639,16676,54.9
2640,16681,45.319
2641,16687,54.608
2642,16691,35.72
2643,16705,128.995
2644,16710,45.461
2645,16716,54.467
2646,16721,45.046
2647,16728,63.752
2648,16732,35.852
2649,16740,73.388
2650,16747,63.535
2651,16753,54.418
2652,16758,45.503
2653,16762,36.283
2654,16769,63.797
2655,16775,54.697
2656,16781,54.607
2657,16787,54.165
2658,16792,45.072
2659,16800,73.06
2660,16807,64.192
2661,16813,54.387
2662,16819,54.369
2663,16824,45.386
2664,16829,45.402
2665,16834,45.329
2666,16838,36.002
2667,16843,45.378
2668,16850,63.33
2669,16856,54.661
2670,16864,73.052
2671,16872,73.289
2672,16877,45.052
2673,16883,54.792
2674,16887,36.049
2675,16891,36.063
2676,16895,35.912
2677,16907,110.223
2678,16914,64.159
2679,16921,64.174
2680,16933,111.104
2681,16941,72.864
2682,16947,54.579
2683,16952,44.94
2684,16957,45.315
2685,16964,63.475
2686,16968,35.963
2687,16973,45.022
2688,16977,36.254
2689,16982,45.014
2690,16989,63.819
2691,16996,63.945
2692,17000,36.155
2693,17005,45.084
2694,17012,64.22
2695,17016,36.263
2696,17025,82.655
2697,17031,54.417
2698,17036,45.16
2699,17040,36.193
2700,17045,45.279
2701,17056,101.541
2702,17064,73.041
2703,17070,54.389
2704,17074,36.159
2705,17084,92.361
2706,17089,45.433
2707,17101,110.541
2708,17107,54.234
2709,17115,73.093
2710,17120,45.096
2711,17125,45.294
2712,17130,45.443
2713,17135,45.198
2714,17139,35.679
2715,17146,63.997
2716,17154,72.756
2717,17160,54.892
2718,17166,54.349
2719,17171,45.035
2720,17176,45.42
2721,17186,91.567
2722,17194,72.89
2723,17201,63.565
2724,17206,45.142
2725,17211,45.141
2726,17216,45.293
2727,17221,44.911
2728,17231,91.304
2729,17239,73.437
2730,17244,45.141
2731,17249,45.183
2732,17255,54.633
2733,17263,73.259
2734,17269,54.594
2735,17274,44.896
2736,17281,63.569
2737,17287,54.436
2738,17293,54.267
2739,17298,45.403
2740,17305,63.814
2741,17310,45.486
2742,17321,101.248
2743,17331,91.551
2744,17339,73.314
2745,17344,44.998
2746,17352,73.192
2747,17359,63.31
2748,17367,73.649
2749,17374,63.839
2750,17383,82.725
2751,17394,100.893
2752,17399,45.379
2753,17403,36.002
2754,17410,63.444
2755,17414,35.894
2756,17422,73.118
2757,17433,100.866
2758,17439,54.508
2759,17444,45.287
2760,17449,45.401
2761,17459,92.052
2762,17464,44.999
2763,17469,45.466
2764,17474,45.4
2765,17479,44.835
2766,17483,35.625
2767,17489,54.501
2768,17494,45.582
2769,17499,45.103
2770,17510,101.055
2771,17515,45.541
2772,17522,63.89
2773,17531,82.474
2774,17535,35.92
2775,17544,82.778
2776,17555,101.19
2777,17561,54.393
2778,17566,44.891
2779,17573,63.876
2780,17578,45.311
2781,17582,35.698
2782,17593,101.206
2783,17600,63.515
2784,17609,82.381
2785,17615,54.625
2786,17622,63.436
2787,17628,54.45
2788,17634,54.721
2789,17640,54.537
2790,17647,63.723
2791,17653,54.123
2792,17659,54.537
2793,17665,54.661
2794,17672,63.936
2795,17676,35.93
2796,17684,73.454
2797,17691,63.911
2798,17701,92.043
2799,17707,54.071
2800,17715,72.626
2801,17720,45.387
2802,17724,36.146
2803,17730,54.866
2804,17734,35.971
2805,17739,45.531
2806,17745,54.649
2807,17758,120.348
2808,17765,64.168
2809,17772,64.012
2810,17781,82.752
2811,17789,73.321
2812,17796,64.037
2813,17806,92.384
2814,17814,73.436
2815,17820,54.443
2816,17833,119.914
2817,17838,45.201
2818,17844,54.593
2819,17851,63.993
2820,17857,54.619
2821,17865,73.266
2822,17872,63.736
2823,17876,35.67
2824,17883,63.841
2825,17888,44.933
2826,17892,35.796
2827,17899,63.64
2828,17904,44.939
2829,17909,45.142
2830,17915,54.773
2831,17920,45.192
2832,17927,63.843
2833,17933,54.371
2834,17938,45.629
2835,17943,45.349
2836,17951,73.309
2837,17957,54.756
2838,17967,92.012
2839,17971,35.967
2840,17983,110.572
2841,17987,36.001
2842,17995,72.953
2843,18000,45.314
2844,18006,54.766
2845,18012,54.178
2846,18018,54.536
2847,18022,36.065
2848,18026,36.325
2849,18030,36.076
2850,18035,45.484
2851,18041,54.333
2852,18046,45.053
2853,18052,54.292
2854,18057,45.312
2855,18062,45.443
2856,18070,73.202
2857,18077,63.589
2858,18084,63.88
2859,18095,100.983
2860,18101,54.558
2861,18106,44.782
2862,18112,54.59
2863,18119,63.895
2864,18127,73.428
2865,18131,35.551
2866,18138,63.551
2867,18145,63.883
2868,18149,36.267
2869,18158,82.861
2870,18164,54.823
2871,18169,45.257
2872,18177,72.949
2873,18183,54.751
2874,18190,63.559
2875,18195,44.796
2876,18208,120.146
2877,18212,35.618
2878,18217,45.008
2879,18224,63.408
2880,18230,54.524
2881,18236,54.443
2882,18241,45.339
2883,18245,35.755
2884,18250,45.373
2885,18255,45.358
2886,18260,45.167
2887,18269,82.067
2888,18275,54.747
2889,18279,35.709
2890,18283,35.667
2891,18292,81.991
2892,18298,54.353
2893,18307,82.204
2894,18312,45.034
2895,18316,35.624
2896,18320,35.718
2897,18325,45.176
2898,18329,35.845
2899,18338,82.378
2900,18343,45.63
2901,18352,82.637
2902,18358,54.388
2903,18364,54.166
2904,18370,54.161
2905,18379,82.296
2906,18385,54.389
2907,18391,54.304
2908,18396,45.182
2909,18401,45.171
2910,18408,63.921
