episode,timestep,reward
489,245000,-22616.2944
491,246000,-24935.7885
493,247000,-21620.8258
495,248000,-24659.1768
497,249000,-34504.4787
499,250000,-25219.3257
501,251000,-29137.9548
503,252000,-25702.0227
505,253000,-21332.2102
507,254000,-33354.0303
509,255000,-34314.9889
511,256000,-30264.7298
513,257000,-26262.5795
515,258000,-34548.1245
517,259000,-28739.4323
519,260000,-30141.5993
521,261000,-30430.1857
523,262000,-28720.6247
525,263000,-28883.4563
527,264000,-28851.2667
529,265000,-30512.0311
531,266000,-34032.0162
533,267000,-36997.6086
535,268000,-36489.4537
537,269000,-27766.3549
539,270000,-32781.4484
541,271000,-37276.8327
543,272000,-25169.7428
545,273000,-32726.3263
547,274000,-32137.2228
549,275000,-35905.7425
551,276000,-33615.4244
553,277000,-29352.4805
555,278000,-34069.1559
557,279000,-34520.0642
559,280000,-24323.9738
561,281000,-31601.799
563,282000,-28742.9656
565,283000,-30810.5817
567,284000,-24765.1073
569,285000,-16639.697
571,286000,-31743.2743
573,287000,-31886.6257
575,288000,-31318.8613
577,289000,-28278.9106
579,290000,-24799.079
581,291000,-24068.1997
583,292000,-33398.3163
585,293000,-28604.9971
587,294000,-29482.6801
589,295000,-35456.2027
591,296000,-34614.1179
593,297000,-33036.3243
595,298000,-39545.4161
597,299000,-35391.2122
599,300000,-32200.071
601,301000,-38189.7202
603,302000,-29214.0594
605,303000,-35277.7321
607,304000,-26399.4848
609,305000,-32407.0419
611,306000,-34245.7829
613,307000,-34597.7528
615,308000,-34863.26
617,309000,-36179.7034
619,310000,-28284.1638
621,311000,-26614.3032
623,312000,-27739.8146
625,313000,-20376.5949
627,314000,-25337.4473
629,315000,-31646.4918
631,316000,-27748.0051
633,317000,-35729.1807
635,318000,-32750.55
637,319000,-26897.5183
639,320000,-35396.5563
641,321000,-24125.9244
643,322000,-21950.6148
645,323000,-34496.1836
647,324000,-23189.658
649,325000,-21214.2392
651,326000,-27868.4509
653,327000,-27461.0041
655,328000,-26582.3948
657,329000,-35995.4578
659,330000,-21460.1023
661,331000,-32476.8108
663,332000,-28284.9329
665,333000,-24804.4527
667,334000,-34068.5654
669,335000,-32609.3815
671,336000,-31320.7425
673,337000,-29408.8253
675,338000,-29870.5362
677,339000,-34036.1334
679,340000,-31883.8514
681,341000,-31247.3713
683,342000,-31218.2237
685,343000,-29451.9271
687,344000,-23442.6833
689,345000,-24560.9204
691,346000,-31952.8826
693,347000,-26447.91
695,348000,-28637.432
697,349000,-32695.0624
699,350000,-33475.3411
701,351000,-37743.5706
703,352000,-39331.7814
705,353000,-36296.54
707,354000,-35986.1182
709,355000,-34133.7259
711,356000,-37341.1578
713,357000,-38551.5345
715,358000,-36697.7623
717,359000,-36489.0088
719,360000,-29810.7585
721,361000,-37435.2235
723,362000,-36436.0863
725,363000,-38601.9706
727,364000,-33952.7527
729,365000,-33513.5942
731,366000,-36178.0366
733,367000,-37939.1986
735,368000,-31854.2736
737,369000,-31849.745
739,370000,-31768.8477
741,371000,-39404.6208
743,372000,-16251.647
745,373000,-29176.1478
747,374000,-29739.6888
749,375000,-29890.5264
751,376000,-30636.3548
753,377000,-25725.3691
755,378000,-33571.4593
757,379000,-32573.8848
759,380000,-35612.996
761,381000,-25094.1522
763,382000,-30580.142
765,383000,-28989.5754
767,384000,-25015.0878
769,385000,-38109.4555
771,386000,-28529.516
773,387000,-19574.6129
775,388000,-23985.6384
777,389000,-27470.053
779,390000,-29907.2951
781,391000,-16536.7495
783,392000,-13756.0345
785,393000,-31459.5115
787,394000,-27505.8865
789,395000,-32730.1891
791,396000,-36101.4368
793,397000,-28541.9454
795,398000,-30798.4661
797,399000,-28765.7604
799,400000,-29702.4314
801,401000,-33012.8327
803,402000,-35043.7618
805,403000,-28986.0045
807,404000,-27693.9685
809,405000,-30875.5111
811,406000,-32033.547
813,407000,-36361.6346
815,408000,-28754.8239
817,409000,-32889.0445
819,410000,-33758.8144
821,411000,-27367.6031
823,412000,-26635.9509
825,413000,-34204.1547
827,414000,-33460.2896
829,415000,-32706.329
831,416000,-31867.496
833,417000,-30461.1705
835,418000,-16126.2974
837,419000,-25642.838
839,420000,-30714.5723
841,421000,-25262.7035
843,422000,-36772.2282
845,423000,-22204.7467
847,424000,-21967.3242
849,425000,-19395.8076
851,426000,-19283.7781
853,427000,-30535.563
855,428000,-24394.9341
857,429000,-22806.5125
859,430000,-8745.0068
861,431000,-16555.6278
863,432000,-31003.3808
865,433000,-16786.1694
867,434000,-30340.301
869,435000,-24633.0067
871,436000,-28817.3901
873,437000,-24270.8958
875,438000,-33221.5884
877,439000,-23909.7276
879,440000,-32390.9027
881,441000,-37975.032
883,442000,-33099.1695
885,443000,-34428.5997
887,444000,-31338.7084
889,445000,-8255.544
891,446000,-34238.8611
893,447000,-33831.3036
895,448000,-24389.0904
897,449000,-34714.1152
899,450000,-30252.4064
901,451000,-15035.0302
903,452000,-27963.2285
905,453000,-31367.6184
907,454000,-14057.5484
909,455000,-28917.3361
911,456000,-31643.245
913,457000,-12098.0273
915,458000,-24119.0267
917,459000,-30496.6999
919,460000,-27456.2741
921,461000,-19583.9306
923,462000,-12475.6045
925,463000,-21022.9228
927,464000,-37574.0758
929,465000,-35709.0563
931,466000,-36072.2216
933,467000,-36014.624
935,468000,-36756.1984
937,469000,-34953.4156
939,470000,-37235.2642
941,471000,-38170.1401
943,472000,-35762.824
945,473000,-30410.202
947,474000,-28472.6507
949,475000,-36810.3198
951,476000,-34721.5395
953,477000,-33503.5962
955,478000,-31639.0345
957,479000,-27581.4371
959,480000,-22931.5767
961,481000,-27949.1968
963,482000,-24862.5706
965,483000,-30681.606
967,484000,-24345.959
969,485000,-29135.4246
971,486000,-22409.5854
973,487000,-22349.9412
975,488000,-24952.5039
977,489000,-23267.9
979,490000,-30036.2607
981,491000,-16578.4461
983,492000,-18056.1713
985,493000,-26853.0402
987,494000,-8677.4512
989,495000,-31549.6774
991,496000,-25041.324
993,497000,-23821.1432
995,498000,-24331.9
997,499000,-11871.3769
999,500000,-30192.1899
1001,501000,-35416.8608
1003,502000,-28496.8684
1005,503000,-16408.6765
1007,504000,-32034.0935
1009,505000,-30882.4528
1011,506000,-27436.6848
1013,507000,-4245.0008
1015,508000,-29547.3631
1017,509000,-29033.7116
1019,510000,-33792.3781
1021,511000,-25405.5975
1023,512000,-36118.2292
1025,513000,-32689.6657
1027,514000,-34218.4451
1029,515000,-34141.5967
1031,516000,-35531.9107
1033,517000,-31742.6965
1035,518000,-32864.767
1037,519000,-36336.642
1039,520000,-38023.5847
1041,521000,-30458.9009
1043,522000,-28230.8189
1045,523000,-32660.9971
1047,524000,-30624.0901
1049,525000,-33417.9541
1051,526000,-32788.1392
1053,527000,-32961.0422
1055,528000,-34816.0702
1057,529000,-34186.2726
1059,530000,-13112.3968
1061,531000,-30482.6915
1063,532000,-29625.6344
1065,533000,-33207.0456
1067,534000,-27569.317
1069,535000,-31131.2951
1071,536000,-28363.234
1073,537000,-15909.997
1075,538000,-34993.3445
1077,539000,-25194.2265
1079,540000,-28974.6163
1081,541000,-28525.0917
1083,542000,-26900.5339
1085,543000,-14437.3297
1087,544000,-13583.0123
1089,545000,-21336.4696
1091,546000,-15751.0907
1093,547000,-18228.2977
1095,548000,-28886.2378
1097,549000,-26676.5942
1099,550000,-33868.5377
1101,551000,-22795.3255
1103,552000,-10685.0878
1105,553000,-20157.6707
1107,554000,-17402.399
1109,555000,-12528.1185
1111,556000,-22452.2833
1113,557000,-34723.1793
1115,558000,-32708.5073
1117,559000,-6766.4577
1119,560000,-26318.1822
1121,561000,-28367.5779
1123,562000,-17120.8628
1125,563000,-29381.0459
1127,564000,-22110.9679
1129,565000,-36692.4176
1131,566000,-28618.9553
1133,567000,-35154.2295
1135,568000,-25439.9605
1137,569000,-26958.7103
1139,570000,-21174.2605
1141,571000,-12038.0097
1143,572000,-11266.7611
1145,573000,-19943.4994
1147,574000,-3917.1141
1149,575000,-10820.1634
1151,576000,-9569.6626
1153,577000,-31357.3837
1155,578000,-11.9418
1157,579000,-11903.4165
1159,580000,-24044.0323
1161,581000,-24730.3732
1163,582000,-15663.0316
1165,583000,-22405.3228
1167,584000,-29569.3141
1169,585000,-25357.9761
1171,586000,-37241.3307
1173,587000,-26718.7411
1175,588000,-26684.3436
1177,589000,-30878.9449
1179,590000,-19172.133
1181,591000,-18489.4382
1183,592000,-21764.9447
1185,593000,-32357.5349
1187,594000,-25711.1939
1189,595000,-13004.2331
1191,596000,130.0327
1193,597000,-3505.183
1195,598000,-23408.1444
1197,599000,-34910.4144
1199,600000,-22835.9995
1201,601000,-26029.1017
1203,602000,-14300.5266
1205,603000,-6941.0954
1207,604000,-9177.7301
1209,605000,-15466.067
1211,606000,-6860.5843
1213,607000,-31412.8041
1215,608000,-3906.7551
1217,609000,-18448.9869
1219,610000,-12774.9265
1221,611000,-8554.4334
1223,612000,-20167.3098
1225,613000,-20684.4124
1227,614000,-17461.9548
1229,615000,-26755.551
1231,616000,-15788.2774
1233,617000,-20107.2138
1235,618000,-23566.7786
1237,619000,-20459.1943
1239,620000,-31170.5291
1241,621000,-24979.7986
1243,622000,-27975.6215
1245,623000,-19350.765
1247,624000,-27588.4598
1249,625000,-18165.5232
1251,626000,-15027.2737
1253,627000,-15477.2121
1255,628000,-9746.1605
1257,629000,-5365.8355
1259,630000,-13230.9674
1261,631000,-31063.9691
1263,632000,-18076.0813
1265,633000,-17785.5061
1267,634000,-19062.8887
1269,635000,-33711.6656
1271,636000,-20387.9915
1273,637000,-19783.7426
1275,638000,-23445.7697
1277,639000,-26314.2634
1279,640000,-8960.0623
1281,641000,-27687.5212
1283,642000,-22077.6003
1285,643000,-25945.512
1287,644000,-25300.43
1289,645000,-27997.8848
1291,646000,-10776.6952
1293,647000,-17573.4978
1295,648000,-32401.3332
1297,649000,-31501.1066
1299,650000,-15060.5878
1301,651000,-29810.401
1303,652000,-22065.7877
1305,653000,-25969.2984
1307,654000,-30299.9428
1309,655000,-28882.6193
1311,656000,-31116.1662
1313,657000,-19642.0566
1315,658000,-20908.3803
1317,659000,-25587.9707
1319,660000,-29388.6485
1321,661000,-16841.9274
1323,662000,-30952.2882
1325,663000,-33422.3948
1327,664000,-39080.9103
1329,665000,-17734.1245
1331,666000,-17194.9321
1333,667000,-17100.4758
1335,668000,-28123.1294
1337,669000,-8752.2047
1339,670000,-153.6685
1341,671000,-16768.5965
1343,672000,-34498.5971
1345,673000,-23798.2367
1347,674000,-21663.4306
1349,675000,-15519.7709
1351,676000,-28672.7463
1353,677000,-27104.1377
1355,678000,-33063.2799
1357,679000,-32690.927
1359,680000,-36230.5107
1361,681000,-15194.849
1363,682000,-11702.2685
1365,683000,-9966.6091
1367,684000,111.3982
1369,685000,-16074.9685
1371,686000,-16305.93
1373,687000,-29672.1756
1375,688000,-18034.9112
1377,689000,-16627.944
1379,690000,-34223.358
1381,691000,-11929.1018
1383,692000,-21434.8878
1385,693000,-36413.8758
1387,694000,-32927.2682
1389,695000,-16193.8747
1391,696000,-37947.3251
1393,697000,-18210.4867
1395,698000,-16108.3795
1397,699000,-17798.4832
1399,700000,113.1813
1401,701000,-19876.941
1403,702000,-10548.2306
1405,703000,-14788.9075
1407,704000,-35867.5782
1409,705000,-16236.0669
1411,706000,-15887.9682
1413,707000,-15372.9276
1415,708000,144.1085
1417,709000,-25408.7654
1419,710000,-34692.1179
1421,711000,-28044.9345
1423,712000,-10807.7068
1425,713000,-15703.0189
1427,714000,-31859.0472
1429,715000,-25883.1733
1431,716000,-30946.2622
1433,717000,-22007.483
1435,718000,-29705.8779
1437,719000,-33481.2569
1439,720000,-35537.5571
1441,721000,-27498.7218
1443,722000,-33991.3361
1445,723000,-17706.4765
1447,724000,-34546.2867
1449,725000,-29104.3991
1451,726000,-31599.113
1453,727000,-32667.4667
1455,728000,-31474.7989
1457,729000,-9057.2561
1459,730000,-31287.4846
1461,731000,-13342.801
1463,732000,-31654.0793
1465,733000,-29073.1146
1467,734000,-18168.5343
1469,735000,-20922.0774
1471,736000,124.3884
1473,737000,-11722.4578
1475,738000,-23004.7654
1477,739000,-19776.1395
1479,740000,-17492.265
1481,741000,-28689.2405
1483,742000,-28156.3506
1485,743000,-17109.9128
1487,744000,-26249.5339
1489,745000,-19074.0186
1491,746000,-10012.6382
1493,747000,-8387.2861
1495,748000,48.0766
1497,749000,-22870.1171
1499,750000,-16294.1315
1501,751000,-11677.8713
1503,752000,-9380.151
1505,753000,-12303.8159
1507,754000,-16064.4988
1509,755000,-16931.424
1511,756000,-10757.2021
1513,757000,95.3762
1515,758000,-12397.7518
1517,759000,-15393.9859
1519,760000,-30579.4068
1521,761000,-13951.7822
1523,762000,56.9622
1525,763000,-29267.0148
1527,764000,-16450.4679
1529,765000,-37035.7731
1531,766000,-20342.3134
1533,767000,-14943.685
1535,768000,-26803.8664
1537,769000,-31696.1771
1539,770000,-10479.2865
1541,771000,20.1462
1543,772000,-19207.7874
1545,773000,-32244.4771
1547,774000,-12508.1824
1549,775000,-31173.1941
1551,776000,-20122.6978
1553,777000,-17086.961
1555,778000,-4704.8895
1557,779000,-15826.2436
1559,780000,-26510.5857
1561,781000,-25721.5961
1563,782000,40.1839
1565,783000,-10735.1703
1567,784000,-9548.3627
1569,785000,-17283.3639
1571,786000,-14012.8546
1573,787000,-18096.8141
1575,788000,-12500.4598
1577,789000,-18279.3561
1579,790000,-31334.843
1581,791000,-23824.8583
1583,792000,-30886.4973
1585,793000,103.2166
1587,794000,-31796.7254
1589,795000,-14610.3933
1591,796000,-30435.9258
1593,797000,-25519.5565
1595,798000,136.8681
1597,799000,-32877.8356
1599,800000,-11725.6851
1601,801000,-39075.5629
1603,802000,-2146.4662
1605,803000,3.1649
1607,804000,-17396.1539
1609,805000,-17638.2625
1611,806000,16.2289
1613,807000,-17850.0045
1615,808000,-29458.9992
1617,809000,-20083.2212
1619,810000,-20501.6209
1621,811000,-7116.9422
1623,812000,-17898.3807
1625,813000,-18401.6734
1627,814000,-15987.6301
1629,815000,-17907.912
1631,816000,12.3896
1633,817000,18.9975
1635,818000,-17800.9277
1637,819000,-12596.4057
1639,820000,9.6007
1641,821000,32.7774
1643,822000,-18232.8822
1645,823000,-16707.1418
1647,824000,-5706.0724
1649,825000,30.6679
1651,826000,-27417.0446
1653,827000,-11782.7379
1655,828000,-30810.8288
1657,829000,48.5291
1659,830000,7.1836
1661,831000,37.3481
1663,832000,-16957.1152
1665,833000,67.1764
1667,834000,14.0532
1669,835000,99.4335
1671,836000,47.5119
1673,837000,118.8351
1675,838000,-31774.3353
1677,839000,-3.0307
1679,840000,-30901.2259
1681,841000,42.3376
1683,842000,-16771.725
1685,843000,123.1996
1687,844000,-19689.1522
1689,845000,-15053.3488
1691,846000,-14238.2662
1693,847000,-16944.7865
1695,848000,-7043.4206
1697,849000,-15074.6749
1699,850000,-15321.0814
1701,851000,-10391.3525
1703,852000,-26765.4071
1705,853000,-20757.8434
1707,854000,-21196.3993
1709,855000,52.0249
1711,856000,18.4895
1713,857000,60.9381
1715,858000,80.3545
1717,859000,-2541.4042
1719,860000,63.8623
1721,861000,109.7351
1723,862000,35.4429
1725,863000,-1398.1868
1727,864000,63.6225
1729,865000,-18847.922
1731,866000,108.7347
1733,867000,112.6113
1735,868000,-18887.125
1737,869000,-30305.149
1739,870000,-17985.1875
1741,871000,-15922.4041
1743,872000,-2213.7058
1745,873000,-14479.0668
1747,874000,-20457.1044
1749,875000,-17358.389
1751,876000,107.6298
1753,877000,5.1648
1755,878000,-13488.2719
1757,879000,-22395.8829
1759,880000,-28944.5613
1761,881000,-29378.2841
1763,882000,-24835.7118
1765,883000,-19198.257
1767,884000,-17019.7242
1769,885000,-20613.9978
1771,886000,-7992.1119
1773,887000,-1805.9823
1775,888000,-13227.305
1777,889000,-17635.6471
1779,890000,-5323.145
1781,891000,-10036.5615
1783,892000,-9097.1043
1785,893000,-9401.2001
1787,894000,-1300.454
1789,895000,-1192.2357
1791,896000,73.0286
1793,897000,-17392.7235
1795,898000,129.8946
1797,899000,-37323.529
1799,900000,-15019.9569
1801,901000,-19926.6449
1803,902000,83.6066
1805,903000,-19784.6245
1807,904000,-16907.2145
1809,905000,130.0354
1811,906000,-18552.623
1813,907000,-18939.5701
1815,908000,144.9486
1817,909000,-19213.1724
1819,910000,-19239.9517
1821,911000,-14630.2817
1823,912000,99.9487
1825,913000,-20346.8221
1827,914000,-16990.9645
1829,915000,-29195.6127
1831,916000,-25527.839
1833,917000,-28901.4236
1835,918000,-26279.6622
1837,919000,-29853.1902
1839,920000,-20766.5751
1841,921000,-18772.1987
1843,922000,122.4066
1845,923000,-33415.4807
1847,924000,-12990.1828
1849,925000,-16544.7938
1851,926000,-10785.4702
1853,927000,-11999.7206
1855,928000,-4789.7133
1857,929000,-18950.8187
1859,930000,126.0783
1861,931000,-35296.944
1863,932000,-18144.5758
1865,933000,-14228.1856
1867,934000,-15616.2416
1869,935000,-12893.7016
1871,936000,116.1563
1873,937000,-9224.0273
1875,938000,-17888.6273
1877,939000,-958.7463
1879,940000,-17969.5403
1881,941000,-17144.3443
1883,942000,169.884
1885,943000,-12335.0511
1887,944000,-13656.5975
1889,945000,121.7482
1891,946000,259.2746
1893,947000,95.5157
1895,948000,128.047
1897,949000,-18061.4835
1899,950000,-15413.2509
1901,951000,98.8077
1903,952000,-16948.3759
1905,953000,-19814.8053
1907,954000,-34729.1733
1909,955000,-18433.3903
1911,956000,-34597.9252
1913,957000,107.3689
1915,958000,128.119
1917,959000,113.6998
1919,960000,-14632.1314
1921,961000,-17483.3997
1923,962000,-5043.0823
1925,963000,-33009.1059
1927,964000,-13202.5892
1929,965000,-15612.76
1931,966000,-9028.1672
1933,967000,120.201
1935,968000,134.6383
1937,969000,-17868.1652
1939,970000,-17849.7986
1941,971000,110.0834
1943,972000,93.4909
1945,973000,-13073.6301
1947,974000,-14870.2284
1949,975000,-16686.0111
1951,976000,-19160.9457
1953,977000,-14988.6245
1955,978000,-35641.9813
1957,979000,-5469.9062
1959,980000,-35291.8051
1961,981000,-28550.6454
1963,982000,-15671.1647
1965,983000,-30793.3799
1967,984000,73.0558
1969,985000,-19957.1301
1971,986000,-14715.4394
1973,987000,-7754.4489
1975,988000,93.1009
1977,989000,114.4691
1979,990000,98.9247
1981,991000,147.179
1983,992000,-17873.3253
1985,993000,-38351.0376
1987,994000,133.1795
1989,995000,-37852.3236
1991,996000,118.9173
1993,997000,118.2597
1995,998000,-37445.9016
1997,999000,-37960.7489
1999,1000000,-18832.8257
