episode,timestep,reward
985,284000,170.4843
988,285000,129.2939
991,286000,13.9245
993,287000,152.0427
995,288000,151.7362
997,289000,138.2418
999,290000,87.4444
1001,291000,189.5102
1003,292000,141.535
1005,293000,178.7035
1007,294000,170.3688
1009,295000,143.602
1011,296000,157.9659
1013,297000,145.73
1015,298000,167.5816
1017,299000,177.7909
1019,300000,161.6758
1021,301000,157.0118
1023,302000,164.3671
1025,303000,138.8834
1027,304000,150.6865
1029,305000,181.1645
1031,306000,180.7271
1033,307000,161.2154
1036,308000,123.7529
1038,309000,140.9954
1040,310000,170.8031
1042,311000,157.5139
1044,312000,130.3291
1046,313000,153.3636
1048,314000,160.7798
1050,315000,163.0556
1052,316000,172.1069
1054,317000,193.7013
1056,318000,153.588
1058,319000,159.0876
1060,320000,152.5494
1062,321000,156.7335
1064,322000,160.4132
1066,323000,142.462
1068,324000,163.1741
1070,325000,153.245
1072,326000,141.4784
1074,327000,157.2091
1076,328000,179.1687
1078,329000,163.7359
1081,330000,117.714
1083,331000,198.0501
1085,332000,162.0247
1087,333000,168.8381
1089,334000,48.8248
1091,335000,169.3362
1093,336000,194.7697
1095,337000,139.9623
1097,338000,164.7665
1100,339000,35.7472
1102,340000,185.6611
1104,341000,173.8736
1106,342000,161.5928
1109,343000,45.8074
1112,344000,81.199
1114,345000,146.5935
1116,346000,149.2463
1118,347000,175.8197
1120,348000,97.2036
1122,349000,149.5184
1124,350000,183.2617
1126,351000,141.4391
1128,352000,191.3165
1130,353000,198.31
1132,354000,135.1639
1134,355000,162.3569
1136,356000,157.2272
1138,357000,133.504
1140,358000,149.0777
1142,359000,181.5887
1144,360000,154.0181
1146,361000,103.4809
1148,362000,147.488
1150,363000,199.0743
1152,364000,156.7974
1154,365000,172.7703
1156,366000,193.1117
1158,367000,148.5538
1160,368000,180.4236
1162,369000,161.4793
1164,370000,136.1411
1166,371000,172.4131
1168,372000,155.5017
1170,373000,144.1657
1172,374000,172.5585
1174,375000,155.9883
1176,376000,192.0428
1178,377000,169.02
1180,378000,146.2018
1182,379000,175.1818
1184,380000,139.3904
1186,381000,176.1973
1189,382000,111.8434
1192,383000,116.9282
1194,384000,94.2586
1197,385000,119.1491
1199,386000,165.4989
1201,387000,154.9591
1203,388000,159.1543
1205,389000,136.0434
1207,390000,179.2359
1210,391000,117.014
1212,392000,81.6322
1214,393000,118.4988
1216,394000,148.3667
1218,395000,188.5618
1220,396000,153.371
1222,397000,167.8798
1224,398000,168.159
1226,399000,147.8766
1228,400000,153.7379
1230,401000,158.3695
1233,402000,131.3792
1235,403000,178.3428
1237,404000,181.9604
1239,405000,178.1111
1241,406000,141.4846
1243,407000,178.5634
1245,408000,200.9446
1247,409000,179.2449
1249,410000,168.8911
1251,411000,168.8955
1253,412000,169.7396
1255,413000,153.6463
1257,414000,138.6089
1259,415000,181.2117
1261,416000,165.9821
1263,417000,145.7631
1265,418000,170.2082
1267,419000,183.1078
1269,420000,190.5641
1271,421000,170.3682
1273,422000,156.2825
1276,423000,114.5117
1278,424000,208.3859
1281,425000,123.6336
1283,426000,176.7827
1285,427000,164.6397
1287,428000,144.3723
1290,429000,100.6526
1292,430000,174.216
1294,431000,151.2583
1296,432000,111.528
1298,433000,179.1408
1300,434000,161.2674
1302,435000,188.0021
1304,436000,155.4661
1306,437000,169.6489
1309,438000,183.7731
1311,439000,154.521
1313,440000,158.4072
1315,441000,180.7112
1317,442000,158.3336
1319,443000,171.4303
1321,444000,144.2152
1323,445000,147.5117
1326,446000,104.0987
1328,447000,150.9982
1330,448000,175.8467
1332,449000,155.8945
1334,450000,164.192
1336,451000,183.0743
1338,452000,150.9677
1340,453000,179.1745
1342,454000,163.6269
1344,455000,157.7459
1346,456000,138.7448
1348,457000,178.8094
1350,458000,157.2267
1352,459000,172.4278
1354,460000,163.3217
1356,461000,105.2465
1358,462000,168.7585
1360,463000,152.8346
1362,464000,191.2394
1365,465000,163.1074
1368,466000,104.0434
1370,467000,99.7518
1373,468000,116.4717
1375,469000,157.1133
1377,470000,160.2682
1379,471000,162.0039
1381,472000,152.3694
1384,473000,106.3694
1386,474000,153.8744
1388,475000,152.2939
1390,476000,175.6427
1392,477000,137.4308
1395,478000,90.7893
1397,479000,165.5627
1399,480000,157.9685
1401,481000,102.1197
1403,482000,162.4513
1407,483000,88.7182
1409,484000,156.172
1412,485000,24.0152
1414,486000,133.4598
1416,487000,149.2661
1418,488000,166.8006
1420,489000,198.2272
1422,490000,159.9009
1424,491000,163.4069
1427,492000,133.8715
1429,493000,154.9592
1431,494000,159.7536
1433,495000,155.6915
1435,496000,155.9978
1437,497000,185.617
1439,498000,174.5718
1441,499000,193.1694
1443,500000,155.7668
1445,501000,211.6981
1447,502000,176.4576
1449,503000,165.4959
1451,504000,180.1228
1453,505000,172.232
1455,506000,137.9531
1457,507000,157.7868
1459,508000,174.2816
1462,509000,111.4319
1465,510000,147.0199
1467,511000,171.3254
1469,512000,160.3932
1471,513000,189.1318
1473,514000,150.4813
1476,515000,123.4812
1478,516000,148.0391
1480,517000,152.6848
1482,518000,14.0514
1485,519000,155.2391
1487,520000,143.4919
1489,521000,145.7961
1491,522000,147.5138
1494,523000,115.8242
1496,524000,164.4663
1498,525000,162.7374
1500,526000,132.2787
1502,527000,148.8621
1504,528000,144.2118
1506,529000,155.374
1508,530000,166.3727
1511,531000,45.6639
1513,532000,80.7863
1515,533000,167.1101
1517,534000,142.5477
1519,535000,159.9704
1521,536000,150.1822
1525,537000,79.989
1527,538000,153.0339
1530,539000,64.2093
1532,540000,174.837
1534,541000,223.6201
1536,542000,189.2814
1538,543000,154.2741
1540,544000,190.4688
1544,545000,81.4023
1546,546000,167.8347
1549,547000,73.6664
1551,548000,156.1058
1553,549000,167.7154
1555,550000,149.826
1557,551000,169.1454
1560,552000,105.7578
1562,553000,178.3567
1565,554000,76.0667
1567,555000,145.7941
1569,556000,149.9416
1571,557000,184.7956
1573,558000,178.5247
1575,559000,118.9882
1577,560000,162.3839
1579,561000,164.1803
1582,562000,133.4363
1584,563000,182.9863
1586,564000,170.2794
1588,565000,160.1156
1590,566000,164.3215
1593,567000,131.735
1595,568000,139.5655
1598,569000,29.5332
1600,570000,147.9791
1603,571000,122.6756
1606,572000,105.267
1608,573000,177.0313
1611,574000,116.5407
1616,575000,61.457
1618,576000,118.9611
1620,577000,135.7565
1622,578000,156.4684
1626,579000,71.4408
1628,580000,167.059
1632,581000,111.6191
1635,582000,90.3848
1637,583000,126.9038
1639,584000,161.4662
1641,585000,166.2422
1644,586000,188.4899
1646,587000,157.0955
1648,588000,106.7382
1651,589000,206.2299
1653,590000,148.7496
1655,591000,216.4162
1657,592000,158.6345
1659,593000,142.6827
1661,594000,174.5313
1663,595000,151.6613
1665,596000,155.1162
1667,597000,151.542
1669,598000,150.7036
1671,599000,158.862
1673,600000,148.6751
1675,601000,173.8187
1677,602000,160.2305
1680,603000,205.6087
1682,604000,164.1292
1684,605000,182.0349
1686,606000,148.4792
1688,607000,201.6703
1690,608000,170.3645
1692,609000,150.0877
1695,610000,245.2107
1697,611000,215.7223
1699,612000,149.0905
1701,613000,175.7042
1704,614000,185.3416
1706,615000,195.9968
1708,616000,194.7309
1710,617000,148.4589
1712,618000,166.4582
1714,619000,212.0624
1719,620000,75.1026
1722,621000,195.2873
1724,622000,131.92
1726,623000,192.4597
1728,624000,176.7173
1730,625000,177.3168
1732,626000,145.3964
1734,627000,147.8355
1736,628000,146.4282
1738,629000,144.1072
1740,630000,175.4281
1743,631000,180.8453
1745,632000,164.7533
1747,633000,200.4917
1749,634000,155.5013
1751,635000,161.0548
1753,636000,192.888
1756,637000,112.9663
1759,638000,186.7197
1761,639000,196.3429
1763,640000,79.0514
1766,641000,113.3022
1768,642000,153.9482
1770,643000,158.548
1772,644000,150.6297
1774,645000,137.2966
1776,646000,145.0351
1778,647000,146.1219
1780,648000,153.9006
1782,649000,147.3035
1784,650000,173.8896
1788,651000,178.9866
1790,652000,161.9399
1794,653000,150.0418
1796,654000,152.8504
1799,655000,164.2243
1804,656000,133.772
1806,657000,140.2203
1808,658000,156.828
1810,659000,171.5638
1814,660000,59.3728
1816,661000,163.89
1818,662000,170.394
1820,663000,175.0875
1823,664000,111.8176
1825,665000,211.0977
1828,666000,176.249
1830,667000,192.7565
1832,668000,146.5
1834,669000,153.7791
1836,670000,133.1462
1838,671000,198.0726
1841,672000,81.1937
1844,673000,108.2959
1846,674000,158.6718
1848,675000,222.0826
1850,676000,171.0095
1852,677000,183.9857
1854,678000,174.9628
1856,679000,145.0652
1858,680000,140.9931
1860,681000,142.4597
1862,682000,179.2976
1864,683000,152.8652
1867,684000,77.4984
1869,685000,166.2507
1871,686000,194.6276
1873,687000,175.4641
1875,688000,170.2012
1877,689000,165.4481
1879,690000,208.1692
1881,691000,151.4627
1883,692000,173.3639
1885,693000,157.4829
1887,694000,162.8019
1891,695000,65.187
1893,696000,168.1435
1895,697000,129.663
1897,698000,148.5378
1900,699000,141.2472
1902,700000,156.5671
1904,701000,162.0179
1906,702000,167.7684
1909,703000,169.7602
1912,704000,111.5217
1914,705000,150.4049
1916,706000,196.7399
1919,707000,159.6173
1923,708000,175.0361
1927,709000,169.2309
1930,710000,133.5298
1935,711000,134.1946
1939,712000,190.6165
1942,713000,189.9764
1945,714000,281.9916
1950,715000,200.1
1954,716000,226.9573
1958,717000,255.3497
1963,718000,270.2969
1968,719000,176.5706
1971,720000,284.0731
1975,721000,186.8013
1978,722000,214.0569
1984,723000,158.8213
1988,724000,207.0761
1991,725000,209.2259
1997,726000,240.3581
2002,727000,272.2361
2006,728000,157.7943
2009,729000,176.7328
2012,730000,102.486
2014,731000,233.9555
2019,732000,249.563
2024,733000,269.8243
2027,734000,254.0155
2031,735000,177.0679
2035,736000,105.0108
2039,737000,174.6599
2043,738000,180.7947
2045,739000,226.5194
2049,740000,244.1971
2052,741000,198.3613
2056,742000,165.1191
2059,743000,221.9855
2062,744000,264.2616
2065,745000,159.4256
2069,746000,206.5424
2073,747000,246.236
2077,748000,246.7732
2080,749000,231.2184
2084,750000,284.8212
2087,751000,106.1636
2091,752000,253.8955
2096,753000,175.6965
2099,754000,195.0421
2103,755000,275.5372
2108,756000,185.1609
2112,757000,265.8723
2116,758000,256.8436
2120,759000,231.9537
2123,760000,215.0342
2125,761000,167.8939
2130,762000,167.5468
2133,763000,209.199
2138,764000,254.611
2140,765000,65.5482
2143,766000,214.7685
2146,767000,209.3614
2150,768000,115.9286
2153,769000,216.3447
2156,770000,177.1582
2159,771000,243.0016
2162,772000,191.1856
2165,773000,258.8141
2169,774000,210.4965
2174,775000,182.5933
2177,776000,226.0424
2181,777000,164.3647
2186,778000,261.8965
2191,779000,264.0356
2195,780000,175.7734
2199,781000,204.2795
2203,782000,214.9732
2206,783000,226.7123
2210,784000,231.866
2214,785000,180.5811
2217,786000,87.7346
2221,787000,208.7486
2226,788000,162.3602
2230,789000,246.0992
2234,790000,257.391
2239,791000,270.6637
2243,792000,112.3022
2245,793000,203.2733
2249,794000,141.8911
2252,795000,247.5199
2255,796000,187.4744
2258,797000,268.9585
2262,798000,219.5198
2265,799000,269.0376
2269,800000,210.2221
2273,801000,248.2186
2276,802000,242.7008
2279,803000,287.9959
2283,804000,259.7468
2287,805000,222.9322
2290,806000,66.1213
2294,807000,221.3328
2296,808000,215.3039
2299,809000,187.0047
2302,810000,239.4282
2305,811000,219.2487
2309,812000,168.145
2312,813000,151.9909
2315,814000,166.5405
2318,815000,244.7048
2323,816000,266.2983
2326,817000,221.6658
2329,818000,283.1532
2334,819000,208.4999
2339,820000,230.3434
2342,821000,262.0706
2346,822000,205.1114
2349,823000,179.507
2352,824000,236.0374
2356,825000,150.1815
2360,826000,189.3307
2362,827000,228.1718
2364,828000,116.0532
2367,829000,93.2679
2371,830000,271.9307
2375,831000,171.7004
2379,832000,297.7134
2382,833000,214.9343
2384,834000,184.2172
2389,835000,106.533
2393,836000,273.4236
2396,837000,215.6565
2401,838000,191.2278
2404,839000,187.4972
2407,840000,240.0318
2411,841000,220.1115
2414,842000,244.4875
2419,843000,252.3431
2424,844000,280.5682
2426,845000,109.979
2428,846000,168.0033
2430,847000,96.3589
2432,848000,157.7234
2434,849000,130.7722
2436,850000,98.9774
2438,851000,71.6298
2441,852000,179.5672
2443,853000,142.0532
2445,854000,142.3771
2447,855000,137.9111
2449,856000,153.7498
2451,857000,147.8373
2453,858000,136.0544
2455,859000,151.8495
2457,860000,152.05
2459,861000,152.4616
2461,862000,171.1254
2464,863000,155.5261
2466,864000,162.93
2468,865000,167.0251
2470,866000,110.6496
2473,867000,170.9369
2475,868000,158.4713
2477,869000,183.1086
2480,870000,202.5009
2482,871000,131.7956
2484,872000,156.946
2486,873000,212.8974
2489,874000,111.5247
2491,875000,169.6257
2494,876000,219.7061
2496,877000,168.7479
2498,878000,170.0166
2500,879000,145.3379
2502,880000,167.495
2505,881000,140.4673
2508,882000,131.6933
2510,883000,198.0556
2513,884000,143.1485
2516,885000,121.4155
2519,886000,118.8824
2522,887000,107.2265
2525,888000,133.208
2528,889000,219.9234
2530,890000,96.818
2532,891000,98.6119
2535,892000,82.6789
2537,893000,161.4592
2539,894000,174.2279
2542,895000,129.7441
2544,896000,213.0899
2546,897000,163.4042
2548,898000,210.167
2551,899000,192.2824
2554,900000,74.879
2557,901000,189.2408
2560,902000,139.6843
2562,903000,189.0581
2565,904000,160.6545
2567,905000,145.3757
2570,906000,227.191
2573,907000,41.3308
2576,908000,188.1241
2579,909000,136.0258
2581,910000,217.635
2583,911000,160.8164
2586,912000,171.3184
2591,913000,92.2093
2594,914000,-6.1401
2597,915000,234.1663
2599,916000,194.9829
2601,917000,183.2549
2603,918000,159.1293
2606,919000,92.845
2608,920000,228.4985
2612,921000,162.6294
2614,922000,155.867
2616,923000,181.5633
2618,924000,211.6602
2621,925000,225.2259
2623,926000,157.0961
2625,927000,156.9621
2627,928000,177.7844
2630,929000,259.5459
2632,930000,166.2342
2634,931000,137.0776
2637,932000,202.8755
2639,933000,306.4809
2642,934000,176.98
2644,935000,169.8934
2646,936000,162.4539
2648,937000,215.2377
2650,938000,204.6102
2652,939000,144.0507
2655,940000,201.7285
2657,941000,156.6773
2660,942000,205.54
2662,943000,140.2325
2665,944000,243.1483
2667,945000,144.1766
2669,946000,272.5963
2671,947000,209.593
2673,948000,161.0195
2675,949000,189.9519
2678,950000,246.9067
2680,951000,168.7793
2684,952000,206.6854
2686,953000,219.0383
2688,954000,198.5159
2691,955000,192.5393
2693,956000,224.9964
2696,957000,158.1349
2699,958000,176.0739
2701,959000,161.4779
2704,960000,244.8501
2707,961000,165.9813
2710,962000,265.4797
2713,963000,146.4156
2716,964000,220.2675
2718,965000,177.4991
2721,966000,231.6577
2724,967000,224.5279
2727,968000,186.9147
2731,969000,195.8302
2733,970000,150.0797
2737,971000,128.598
2739,972000,149.7264
2741,973000,230.9893
2745,974000,175.1141
2748,975000,242.2462
2751,976000,157.9079
2754,977000,219.3284
2756,978000,229.1101
2759,979000,195.8583
2762,980000,235.2706
2767,981000,270.7184
2769,982000,189.528
2774,983000,228.7778
2778,984000,271.9192
2781,985000,240.0475
2783,986000,229.9407
2787,987000,191.1832
2791,988000,244.9963
2795,989000,147.8189
2799,990000,281.6085
2801,991000,213.6219
2805,992000,143.6492
2808,993000,224.8988
2811,994000,243.0314
2815,995000,270.106
2818,996000,168.5116
2820,997000,157.0264
2824,998000,234.8316
2827,999000,261.7225
2831,1000000,264.0796
